id,rank,  workers  ,company,state,city,  growth_in_%  ,  revenue  ,industry,yrs_on_list
25637,929,50,Ace Metrix,CA,Mountain View,485,"$10,043,398.00 ",Advertising & Marketing,1
21796,930,63,Initials,GA,Clarkesville,484,"$17,786,245.00 ",Retail,3
25443,931,108,Behavioral Health Works,CA,Garden Grove,484,"$4,402,856.00 ",Health,1
23348,932,65,Netmark,ID,Idaho Falls,483,"$6,026,144.00 ",Advertising & Marketing,2
23236,933,81,Lifes2Good,IL,Chicago,483,"$16,187,101.00 ",Consumer Products & Services,2
23065,934,36,TrendyMinds,IN,Indianapolis,483,"$4,771,539.00 ",Advertising & Marketing,2
24909,935,21,MyDealerLot,GA,Roswell,483,"$2,871,074.00 ",Business Products & Services,1
26152,936,42,MindPoint Group,VA,Springfield,482,"$8,546,022.00 ",Security,1
2157,937,86,Nutiva,CA,Richmond,482,"$69,926,685.00 ",Food & Beverage,6
21329,938,19,Global Forwarding,NJ,Manalapan,480,"$8,636,022.00 ",Logistics & Transportation,2
23256,939,16,Media Vision USA,CA,Oakland,480,"$10,044,622.00 ",Business Products & Services,2
21045,940,13,Wall Street Network Solutions,NJ,Parsippany,480,"$10,065,107.00 ",Telecommunications,3
25191,941,135,Posh Technologies,WA,Redmond,478,"$5,831,137.00 ",IT Services,1
19572,942,250,Alliance Security,RI,Warwick,478,"$14,537,862.00 ",Security,4
23565,943,32,PharmaPoint,AL,Birmingham,478,"$7,306,081.00 ",Health,2
23493,944,45,Richter10.2 Media Group,CA,San Jose,478,"$2,795,976.00 ",Advertising & Marketing,2
25885,945,12,Symbionce Financial Solutions,NJ,East Hanover,478,"$3,269,529.00 ",Financial Services,1
23290,946,117,Power Grid Engineering,FL,Winter Springs,476,"$14,563,398.00 ",Engineering,2
22920,947,250,NSR Solutions,MD,Rockville,476,"$11,510,290.00 ",Government Services,2
25356,948,11,SeQuel Response,MN,Eden Prairie,476,"$10,986,534.00 ",Advertising & Marketing,1
23391,949,92,Fingerpaint,NY,Saratoga Springs,476,"$18,680,000.00 ",Advertising & Marketing,2
17769,950,47,VariQ,MD,Rockville,475,"$18,682,000.00 ",Government Services,5
25515,951,403,Bosque Systems,TX,Fort Worth,474,"$81,527,934.00 ",Energy,1
24991,952,16,GINIA,VA,Alexandria,474,"$3,243,000.00 ",Government Services,1
25230,953,9,Edge Velocity,NH,Salem,473,"$2,002,160.00 ",Telecommunications,1
19435,954,11,The Ticket Experience,TX,Houston,473,"$20,951,470.00 ",Retail,4
21350,955,36,Indique Hair,MA,Boston,472,"$7,087,017.00 ",Retail,3
23203,956,25,PlayMaker CRM,TN,Franklin,471,"$2,821,436.00 ",Software,2
22932,957,36,Wilson Legal Solutions,PA,Newtown Square,471,"$8,297,735.00 ",IT Services,2
24857,958,38,MACK Companies,IL,Tinley Park,471,"$46,250,100.00 ",Real Estate,1
20990,959,320,Wireless Communications,SC,Greenville,471,"$45,428,000.00 ",Retail,3
25474,960,24,The Wasmer Company,WI,New Holstein,470,"$6,264,054.00 ",Energy,1
25049,961,26,Konnect Public Relations,CA,Los Angeles,470,"$2,341,603.00 ",Advertising & Marketing,1
23454,962,30,JB Cosmetics,CA,Corona,468,"$7,801,453.00 ",Consumer Products & Services,2
25788,963,66,Lumen21,CA,Orange,468,"$5,701,875.00 ",IT Services,1
26523,964,20,ARI Logistics,AL,Birmingham,468,"$16,400,794.00 ",Logistics & Transportation,1
25040,965,675,Technical Engineering Consultants,MI,Troy,468,"$45,194,260.00 ",Human Resources,1
26542,966,4,The Mass Media Group,SC,Greenville,467,"$6,086,228.00 ",Advertising & Marketing,1
17322,967,275,Thrillist Media Group,NY,New York,466,"$83,069,000.00 ",Media,5
21035,968,133,Bizo,CA,San Francisco,465,"$37,100,289.00 ",Advertising & Marketing,3
21348,969,45,RevolutionEHR,WI,Madison,465,"$5,528,700.00 ",Software,3
25800,970,14,Billiards.com,OR,Portland,464,"$8,027,815.00 ",Retail,1
23405,971,60,Blink Reaction,NJ,Manalapan,463,"$5,266,176.00 ",IT Services,2
21290,972,78,Integrity Express Logistics,OH,Blue Ash,463,"$49,339,328.00 ",Logistics & Transportation,3
24826,973,87,Benaissance,NE,Omaha,461,"$9,913,180.00 ",Insurance,1
23923,974,65,Gatesman+Dave,PA,Pittsburgh,460,"$36,593,517.00 ",Advertising & Marketing,2
21373,975,116,Clearent,MO,Clayton,460,"$80,981,529.00 ",Financial Services,3
25785,976,2,IT Partners (Bethel Park PA),PA,Bethel Park,459,"$2,001,731.00 ",IT Services,1
25328,977,100,Silverline,NY,New York,459,"$16,098,296.00 ",IT Services,1
26473,978,515,A. Marshall Family Foods,TN,Franklin,457,"$13,733,550.00 ",Food & Beverage,1
25607,979,73,Kanta Electric,NY,Woodside,457,"$28,221,630.00 ",Construction,1
21627,980,55,Kovarus,CA,San Ramon,457,"$117,377,345.00 ",IT Services,3
23654,981,115,Communication Infrastructure Corporation,CA,Oxnard,456,"$35,114,684.00 ",Telecommunications,2
24861,982,25,FlashBanc,FL,Boca Raton,455,"$2,039,500.00 ",Financial Services,1
25264,983,6,Fisher Wallace Laboratories,NY,New York,455,"$2,119,497.00 ",Health,1
25978,984,15,Motivate Design,NY,New York,455,"$2,060,000.00 ",Business Products & Services,1
23365,985,6,Fresh Consulting,WA,Bellevue,455,"$4,768,000.00 ",IT Services,2
2901,986,800,OtterBox,CO,Fort Collins,455,"$923,607,000.00 ",Consumer Products & Services,7
26530,987,7,Foodlinks,KS,Overland Park,455,"$9,483,724.00 ",Food & Beverage,1
25156,988,9,ChiroHealthUSA,MS,Flowood,454,"$2,774,419.00 ",Health,1
1026,989,65,Six Dimensions,CA,San Ramon,454,"$9,640,286.00 ",IT Services,3
25692,990,44,Quest Group,GA,Atlanta,454,"$13,624,329.00 ",Human Resources,1
26568,991,25,Globeimmune,CO,Louisville,454,"$22,518,000.00 ",Health,1
26421,992,280,Keller Williams Legacy Partners,MD,Baltimore,453,"$8,469,484.00 ",Real Estate,1
23544,993,12,Victory Marketing Agency,FL,Fort Myers,453,"$2,946,594.00 ",Advertising & Marketing,2
26504,994,16,Grass Roots Meetings & Events,NY,New York,453,"$4,149,496.00 ",Business Products & Services,1
23528,995,687,FastMed Urgent Care,NC,Clayton,452,"$51,048,267.00 ",Health,2
23827,996,75,Adroit Associates,NJ,Iselin,450,"$7,702,481.00 ",IT Services,2
23647,997,35,Reed Integration,VA,Suffolk,448,"$4,695,860.00 ",Government Services,2
23462,998,58,Three Twins Ice Cream,CA,Petaluma,448,"$6,695,320.00 ",Food & Beverage,2
21548,999,21,HVAC.com,OH,Monroe,448,"$10,245,310.00 ",Retail,3
23131,1000,78,ReverbNation,NC,Durham,447,"$17,541,235.00 ",Software,2
23547,1001,4,Revenue Universe,FL,Sarasota,447,"$7,148,086.00 ",Advertising & Marketing,2
26518,1002,20,Potenza,LA,Lafayette,447,"$2,162,537.00 ",Advertising & Marketing,1
21766,1003,278,PinnacleAIS,TX,Pasadena,445,"$34,802,761.00 ",Energy,3
17263,1004,136,Gazelle,MA,Boston,445,"$116,099,931.00 ",Consumer Products & Services,5
26258,1005,87,Trident Technologies,AL,Huntsville,444,"$11,630,063.00 ",Government Services,1
25014,1006,48,Brad's Deals,IL,Chicago,444,"$17,506,000.00 ",Consumer Products & Services,1
26279,1007,103,QuarterLine,VA,McLean,443,"$14,691,400.00 ",Health,1
23235,1008,23,Largetail,NY,New York,442,"$5,120,000.00 ",Advertising & Marketing,2
25269,1009,13,Hudson Fiber Network,NJ,Paramus,442,"$14,243,000.00 ",Telecommunications,1
8109,1010,210,Unitrends,SC,Columbia,441,"$54,398,909.00 ",IT Services,4
26614,1011,8,Madécasse Chocolate,NY,Brooklyn,441,"$2,571,053.00 ",Food & Beverage,1
23108,1012,38,Ivy Exec,NY,New York,440,"$3,253,393.00 ",Human Resources,2
25793,1013,360,LGS Industries,IN,Middlebury,439,"$50,874,967.00 ",Consumer Products & Services,1
25209,1014,5,Convoy Technologies,CA,Newport Beach,439,"$2,514,470.00 ",Logistics & Transportation,1
23414,1015,52,Johnson Creek Enterprises,WI,Hartland,439,"$8,512,000.00 ",Consumer Products & Services,2
26138,1016,21,Smarter Agent Mobile,NJ,Collingswood,438,"$3,059,692.00 ",Software,1
23182,1017,17,VCA,AZ,Phoenix,438,"$6,264,129.00 ",Business Products & Services,3
20397,1018,162,Gorilla Commerce,IL,Chicago,438,"$16,125,297.00 ",Software,4
25887,1019,13,Three Square Design Group,TX,Houston,438,"$2,083,325.00 ",Construction,1
26508,1020,11,Avanti Global Resources,MN,Spring Park,437,"$5,201,409.00 ",Computer Hardware,1
25254,1021,20,Edelberg & Associates,GA,Dacula,436,"$3,669,928.00 ",Health,1
21067,1022,87,Choice Home Warranty,NJ,Edison,436,"$27,130,228.00 ",Insurance,3
24678,1023,607,ARMA Global,FL,Tampa,436,"$172,852,037.00 ",Government Services,1
2761,1024,218,Inthinc,UT,Salt Lake City,436,"$44,308,383.00 ",Telecommunications,5
24097,1025,280,Relias Learning,NC,Cary,435,"$42,945,000.00 ",Software,2
23035,1026,123,TEEMA Solutions Group,CA,Irvine,435,"$40,404,000.00 ",Human Resources,2
26267,1027,17,Candlelight Homes,UT,South Jordan,434,"$60,095,919.00 ",Construction,1
25860,1028,42,SalesRoads,FL,Coral Springs,434,"$2,024,399.00 ",Business Products & Services,1
23353,1029,29,360 Cloud Solutions,AZ,Scottsdale,434,"$3,008,979.00 ",Software,2
25720,1030,19,Fusion PPT,VA,Vienna,432,"$3,412,310.00 ",IT Services,1
25099,1031,21,More Than Rewards,WI,Franklin,432,"$2,137,008.00 ",Software,1
26139,1032,133,Axiom Technology Group,IL,Des Plaines,432,"$10,117,679.00 ",IT Services,1
24985,1033,10,StaffRehab,CA,Newport Beach,431,"$2,386,388.00 ",Health,1
24862,1034,75,The Big Salad,MI,Grosse Pointe Farms,431,"$2,220,146.00 ",Food & Beverage,1
26154,1035,27,GreenerU,MA,Watertown,429,"$7,753,897.00 ",Engineering,1
25273,1036,29,FyrSoft,TX,Houston,429,"$4,842,000.00 ",IT Services,1
24924,1037,33,MeritCard,TX,Dallas,429,"$11,503,291.00 ",Financial Services,1
23795,1038,80,Landmark Home Warranty,UT,Riverton,428,"$9,984,128.00 ",Insurance,2
22996,1039,11,GiftCardRescue.com,MD,Ellicott City,428,"$10,063,019.00 ",Consumer Products & Services,2
23089,1040,29,FreightPros,TX,Austin,428,"$10,185,405.00 ",Logistics & Transportation,2
23420,1041,9,Nest Realty,VA,Charlottesville,428,"$7,690,000.00 ",Real Estate,2
24006,1042,22,Merge Design & Interactive,IL,Chicago,428,"$7,260,000.00 ",Advertising & Marketing,2
25591,1043,18,Symmetrics Group,GA,Atlanta,428,"$3,180,527.00 ",Business Products & Services,1
26173,1044,98,PitchBook Data,WA,Seattle,427,"$10,590,000.00 ",Financial Services,1
25661,1045,50,IntelliAir,MO,Archie,427,"$7,019,000.00 ",Engineering,1
23641,1046,10,Vertical Direct Marketing Group,CA,San Diego,427,"$3,436,400.00 ",Advertising & Marketing,2
23459,1047,33,Imagine Easy Solutions,NY,New York,425,"$6,312,029.00 ",Education,2
25712,1048,23,King of Carts,SC,Columbia,425,"$5,567,704.00 ",Retail,1
25968,1049,62,Bush Construction,IA,Davenport,425,"$46,251,968.00 ",Construction,1
21399,1050,43,Integrity Engineering & Design Solutions,AZ,Scottsdale,424,"$4,610,982.00 ",Engineering,3
21235,1051,90,Allied Wallet,CA,West Hollywood,424,"$15,646,129.00 ",Financial Services,2
25485,1052,7,RE/MAX Dynamic-The Duncan Duo & Associates,FL,Tampa,423,"$2,800,437.00 ",Real Estate,1
25106,1053,22,4DSP,TX,Austin,423,"$5,467,756.00 ",Telecommunications,1
25466,1054,35,SoloHealth,GA,Duluth,423,"$9,104,000.00 ",Health,1
23573,1055,595,SCIO Health Analytics,CT,West Hartford,422,"$46,849,000.00 ",Health,2
22578,1056,40,Inilex,AZ,Phoenix,422,"$16,690,369.00 ",Security,3
23003,1057,50,Mobomo,VA,Reston,421,"$4,000,132.00 ",Software,2
23463,1058,  -    ,Fruitables Pet Food,TX,Dallas,419,"$5,022,478.00 ",Food & Beverage,2
23177,1059,224,Santa Rosa Consulting,TN,Franklin,419,"$69,670,000.00 ",Health,2
25737,1060,39,Enterprise Trenchless Technologies,ME,Lisbon Falls,419,"$24,403,144.00 ",Construction,1
25553,1061,75,Siteline Interior Carpentry,IL,Midlothian,419,"$14,857,001.00 ",Construction,1
23457,1062,26,Confirm BioSciences,CA,San Diego,419,"$3,451,715.00 ",Health,2
25044,1063,42,Fenton Family Dental,MD,Silver Spring,419,"$5,664,080.00 ",Health,1
24837,1064,20,4SIGHT Supply Chain Group,NJ,Paramus,418,"$5,649,125.00 ",Logistics & Transportation,1
26294,1065,20,Consolidated Construction Services,CA,Carlsbad,418,"$2,903,598.00 ",Construction,1
23285,1066,3,ShedsForLessDirect.com,MO,O'Fallon,418,"$5,071,777.00 ",Retail,2
25462,1067,16,Ypulse,NY,New York,418,"$2,953,150.00 ",Business Products & Services,1
22990,1068,36,RMGS,VA,Virginia Beach,418,"$5,646,788.00 ",Government Services,2
26366,1069,21,KeyLogic Services,WV,Star City,417,"$2,438,366.00 ",Government Services,1
25901,1070,5,Phastek,TX,Houston,417,"$4,135,549.00 ",Consumer Products & Services,1
26331,1071,"1,102",United Shore Financial Services,MI,Troy,416,"$243,797,000.00 ",Financial Services,1
23575,1072,85,Medical Guardian,PA,Philadelphia,415,"$10,866,976.00 ",Health,2
3308,1073,96,Lyons Consulting Group,IL,Chicago,415,"$19,566,354.00 ",IT Services,5
24130,1074,110,Rodda Electric,CA,Brentwood,415,"$17,637,265.00 ",Energy,2
22061,1075,219,C1 Bank,FL,St. Petersburg,414,"$70,147,000.00 ",Financial Services,2
21014,1076,117,AustinCSI,TX,Plano,414,"$15,706,792.00 ",IT Services,3
25003,1077,34,The Credit Pros Intl,NJ,Newark,414,"$2,369,879.00 ",Financial Services,1
23541,1078,60,R P Funding,FL,Maitland,414,"$14,792,099.00 ",Financial Services,2
21052,1079,62,Clarity Software Solutions,CT,Madison,414,"$37,616,852.00 ",Business Products & Services,3
26590,1080,46,Zapata Technology,GA,Augusta,413,"$3,069,736.00 ",IT Services,1
22467,1081,105,CityTech,IL,Chicago,413,"$19,368,558.00 ",Software,3
24885,1082,30,DeviceFidelity,TX,Richardson,412,"$4,352,486.00 ",Telecommunications,1
17499,1083,134,Moz,WA,Seattle,411,"$29,296,411.00 ",Software,4
25429,1084,63,Sriven Technologies,VA,Herndon,411,"$3,012,803.00 ",IT Services,1
19818,1085,400,N2 Publishing,NC,Wilmington,410,"$38,608,714.00 ",Media,4
23140,1086,98,Magnet 360,MN,St. Louis Park,410,"$25,475,142.00 ",Advertising & Marketing,2
23743,1087,22,Click Rain,SD,Sioux Falls,410,"$2,917,565.00 ",Advertising & Marketing,2
22320,1088,11,ADI Energy,RI,Smithfield,410,"$8,458,780.00 ",Energy,3
26468,1089,314,Diversity Search Group,OH,Columbus,409,"$8,904,911.00 ",Human Resources,1
23736,1090,50,Q1Media,TX,Austin,408,"$22,186,952.00 ",Advertising & Marketing,2
25947,1091,32,Summit Custom Homes,MO,Lee's Summit,408,"$64,136,719.00 ",Construction,1
20987,1092,150,Zantech IT Services,VA,Tysons Corner,408,"$23,307,299.00 ",Government Services,3
26290,1093,100,Omelet,CA,Culver City,407,"$25,053,502.00 ",Advertising & Marketing,1
17896,1094,400,EndoChoice,GA,Alpharetta,407,"$50,834,000.00 ",Health,5
25476,1095,121,KEMP Technologies,NY,New York,406,"$24,330,000.00 ",Software,1
26543,1096,28,Keiland Construction,LA,Lake Charles,405,"$8,476,128.00 ",Construction,1
21139,1097,15,Suzanne Evans Coaching of SC,SC,Murrells Inlet,405,"$6,068,075.00 ",Business Products & Services,3
24999,1098,8,Dorm Company,NY,Cheektowaga,405,"$3,973,219.00 ",Retail,1
21264,1099,25,MPactWealth,CA,Walnut Creek,405,"$4,876,829.00 ",Education,3
19231,1100,668,HubSpot,MA,Cambridge,405,"$77,634,340.00 ",Software,4
23330,1101,40,ColdLight,PA,Wayne,404,"$5,633,000.00 ",Software,2
26566,1102,850,Arista Networks,CA,Santa Clara,404,"$361,224,000.00 ",Software,1
23121,1103,28,Vetora,UT,Orem,404,"$5,621,000.00 ",Retail,2
26363,1104,80,Genelex,WA,Seattle,404,"$11,467,082.00 ",Health,1
25101,1105,23,Westrax Machinery,CA,Rancho Dominguez,402,"$7,198,960.00 ",Construction,1
23113,1106,6,SimpleRay,MN,St. Paul,402,"$2,111,300.00 ",Energy,2
19333,1107,895,PalmerHouse Properties,GA,Atlanta,402,"$11,785,029.00 ",Real Estate,4
26232,1108,50,Cormac,VA,Herndon,402,"$11,681,327.00 ",IT Services,1
26065,1109,30,Wafels & Dinges,NY,New York,401,"$3,022,693.00 ",Food & Beverage,1
23428,1110,204,IMS - Internet Media Services,FL,Miami,400,"$104,318,756.00 ",Advertising & Marketing,2
25372,1111,10,The Ticket Group,CA,Tustin,400,"$11,009,859.00 ",Consumer Products & Services,1
26072,1112,430,Conexess Group,TN,Nashville,400,"$11,437,207.00 ",IT Services,1
25939,1113,13,Olollo,NY,Brooklyn,399,"$2,040,830.00 ",Manufacturing,1
23022,1114,13,EnSite Solutions,TX,Irving,399,"$9,367,508.00 ",Business Products & Services,2
25875,1115,24,ColoCrossing,NY,Williamsville,397,"$5,992,662.00 ",IT Services,1
25935,1116,66,Wholesale Screening Solutions,VA,Purcellville,397,"$6,869,114.00 ",Business Products & Services,1
24054,1117,"1,628",Freedom Mortgage,NJ,Mount Laurel,396,"$369,239,144.00 ",Financial Services,2
21357,1118,"2,800",CCS Construction Staffing,NC,Charlotte,395,"$12,975,947.00 ",Human Resources,3
23081,1119,8,Space Saving Solutions,SC,Lexington,394,"$4,020,910.00 ",Business Products & Services,2
18037,1120,10,Flip Flop Shops,GA,Kennesaw,394,"$30,565,075.00 ",Retail,5
21048,1121,24,ShoeZoo.com,CA,Paramount,394,"$17,524,822.00 ",Retail,3
21809,1122,87,Pensionmark Retirement Group,CA,Santa Barbara,393,"$8,432,977.00 ",Financial Services,3
26580,1123,250,Resmac,FL,Boca Raton,393,"$9,825,445.00 ",Financial Services,1
23289,1124,15,Ads Direct Media,FL,Palm Beach Gardens,393,"$46,382,270.00 ",Advertising & Marketing,2
23056,1125,240,Whitacre Logistics,OH,Portage,393,"$28,813,300.00 ",Logistics & Transportation,2
23571,1126,113,IPT Associates,MA,Billerica,393,"$19,923,538.00 ",Government Services,2
25109,1127,545,VIVA Pediatrics,TX,Dallas,392,"$12,717,938.00 ",Health,1
8327,1128,104,Vitals,NJ,Lyndhurst,392,"$14,006,000.00 ",Health,5
21222,1129,30,SpringAhead,CA,San Francisco,391,"$4,531,935.00 ",Software,3
3147,1130,43,CFM Engineering,MD,Millersville,390,"$22,386,739.00 ",Construction,6
26417,1131,8,Action Staffing Solutions,CO,Loveland,390,"$2,585,875.00 ",Human Resources,1
21265,1132,340,Consumer United,MA,Boston,390,"$17,328,688.00 ",Insurance,3
20979,1133,143,Livestream,NY,New York,390,"$25,138,134.00 ",Media,3
24798,1134,14,Elasticity,MO,St. Louis,388,"$2,016,000.00 ",Advertising & Marketing,1
17424,1135,485,Veterans Enterprise Technology Solutions,VA,Clarksville,388,"$66,030,540.00 ",Government Services,5
25097,1136,26,Modern Mechanical,VA,Ashburn,388,"$3,335,444.00 ",Construction,1
20056,1137,70,Avaap,NJ,Iselin,387,"$13,208,480.00 ",IT Services,4
18155,1138,29,Restoration Media,CA,Irvine,387,"$9,374,748.00 ",Media,4
21345,1139,318,Cariloha,UT,Sandy,387,"$18,999,901.00 ",Retail,3
25056,1140,2,Conejo Deals,CA,Westlake Village,387,"$2,159,755.00 ",Advertising & Marketing,1
23668,1141,185,OneKreate,FL,Hollywood,386,"$63,143,000.00 ",Advertising & Marketing,2
25934,1142,773,F.L.E.R.T.,AL,Bessemer,386,"$3,312,475.00 ",Manufacturing,1
25956,1143,23,Kalisher,NC,Carrboro,384,"$6,218,076.00 ",Media,1
25408,1144,59,CONTI Organization,TX,Addison,384,"$21,329,814.00 ",Real Estate,1
24791,1145,296,Zero Waste Solutions,CA,Concord,384,"$12,353,215.00 ",Environmental Services,1
26265,1146,20,Tevora Business Solutions,CA,Lake Forest,383,"$9,835,883.00 ",Security,1
25771,1147,9,Columbia Hobby Distribution,WA,Vancouver,383,"$2,716,865.00 ",Consumer Products & Services,1
21047,1148,72,Ontraport,CA,Santa Barbara,383,"$8,264,000.00 ",Software,3
25586,1149,300,Transparent BPO,MD,Bethesda,383,"$5,244,897.00 ",Business Products & Services,1
21353,1150,28,Latitude Beverage Company,MA,Allston,383,"$16,195,814.00 ",Food & Beverage,3
21527,1151,25,Yashi,NJ,Toms River,382,"$14,093,576.00 ",Advertising & Marketing,3
21448,1152,75,Infosmart Systems,TX,Frisco,381,"$7,819,922.00 ",IT Services,3
25291,1153,22,eComfort,IL,Buffalo Grove,381,"$12,550,000.00 ",Consumer Products & Services,1
26374,1154,17,Tempo Creative,AZ,Scottsdale,380,"$2,328,408.00 ",Advertising & Marketing,1
23765,1155,101,Emagine IT,VA,Fairfax,380,"$27,115,306.00 ",Government Services,2
25613,1156,3,Acadia Shutters,GA,Atlanta,378,"$2,577,441.00 ",Retail,1
506,1157,327,InsideSales.com,UT,Provo,378,"$25,129,719.00 ",Software,4
21714,1158,45,Delta Defense,WI,West Bend,378,"$16,355,000.00 ",Media,3
23291,1159,8,The Rocket Company,GA,Cumming,378,"$2,050,628.00 ",Business Products & Services,2
21398,1160,33,Rich Dealers,FL,Orlando,378,"$6,938,516.00 ",Advertising & Marketing,3
25972,1161,8,Hover Networks,NY,Buffalo,378,"$2,115,346.00 ",Telecommunications,1
23335,1162,78,Underground Elephant,CA,San Diego,377,"$43,951,873.00 ",Advertising & Marketing,2
25564,1163,353,MOD Pizza,WA,Bellevue,376,"$9,037,426.00 ",Food & Beverage,1
